OUT ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_1227,0,0,0,0,0,0,0,0,0,0,0,0,145.3693516,0,0,130.603167,0,0,0,0,0,0,0,0,0,0,0,0,276.2623569,274.4196959,0,316.7229307,0,0,0,113.4518596,0,54.72673587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.5191366,618.558694,1131.297064,496.5420562,1033.312013,521.6967407,0,394.0909134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8372923,675.2853466,369.0892224,197.7010563,405.5657692,200.2206195,1239.555567,1470.690319,1075.295655,316.8609835,389.8287439,384.9040665,255.2872603,0,0,243.8587425,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__, s__\
OTU_5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.0519676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.12133,0,0,0,122.41206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.9111134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Prochlorothrix, s__\
OTU_1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4085292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.5191366,0,3393.891192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3897613,0,0,0,197.7010563,0,200.2206195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Halomicronema\,
OTU_217,139.0555862,105.0346926,0,0,0,0,0,96.48820634,0,0,0,124.4756371,436.1080548,209.1335034,0,0,128.4170525,0,178.5467432,0,0,195.8511924,0,576.0931482,0,161.5200961,0,182.6874081,0,0,0,158.3614653,0,0,0,113.4518596,99.88663696,109.4534717,0,0,0,92.18836913,0,0,0,107.508337,117.2572137,0,0,151.1829294,157.7538067,0,117.4831022,0,0,0,381.4996759,233.2746204,137.0066843,0,350.1170178,379.0312608,0,242.7332727,0,128.8682292,0,0,0,0,0,0,0,0,0,0,1763.397913,334.6453285,0,205.3402294,159.3981346,0,309.279347,0,124.1355141,619.9872081,521.6967407,0,262.7272756,0,245.1335412,246.5977365,261.1118621,0,99.15930388,0,0,104.4787417,75.5724605,61.88994826,95.09395234,90.40464279,0,62.79778127,0,335.1376683,0,456.0479352,395.7868556,104.9712417,0,0,0,125.4877141,0,0,0,169.0995985,0,256.6857177,222.0594588,114.7237204,737.5465413,120.2238154,218.17982,442.4123133,168.5637956,215.7997218,226.7651679,0,271.6745846,337.6426733,0,0,0,400.4412391,0,0,0,316.8609835,0,256.602711,0,0,835.7313428,243.8587425,452.9236293,1595.173618,225.288353,271.2187465,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Leptolyngbya, s__\
OTU_23945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.6236474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.9289519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8372923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__Leptolyngbya, s__\
OTU_2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.6236474,0,0,195.9459196,0,0,161.5200961,137.5544948,182.6874081,138.1311785,0,602.2031091,158.3614653,439.2255876,0,0,340.3555788,99.88663696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7056726,0,0,0,0,0,0,0,0,0,0,0,0,0,197.7362333,187.6092685,352.6795825,167.3226643,330.3681637,1026.701147,1275.185077,193.5191366,773.1983675,1696.945596,0,206.6624027,391.2725555,122.41206,0,307.8262183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.5931742,135.8372923,168.8213367,369.0892224,395.4021125,811.1315384,400.4412391,495.8222268,0,430.118262,158.4304918,194.9143719,128.3013555,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__, s__\
OTU_12665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.278489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__, s__\
OTU_22721,0,0,0,0,0,0,0,0,0,0,247.6832869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7364583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2309073,0,0,0,168.2322699,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__, s__\
OTU_13368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.655611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2238154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Nostocophycideae, o__Nostocales, f__Nostocaceae, g__Cylindrospermopsis, s__\
OTU_3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.1311785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0318524,0,790.9449333,2063.701953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.3637916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Nostocophycideae, o__Nostocales, f__Nostocaceae, g__Cylindrospermopsis, s__\
OTU_1633,69.52779308,0,0,0,0,0,0,96.48820634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.508337,0,0,45.38097502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.3636378,0,0,246.5977365,0,0,0,0,0,0,151.144921,61.88994826,0,90.40464279,0,0,0,0,114.9332038,0,0,0,0,0,0,0,167.6090961,0,0,0,0,0,0,114.7237204,0,0,0,0,84.28189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Xenococcaceae, g__, s__\
OTU_600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5544948,0,0,0,0,0,0,161.0173225,0,113.4518596,199.7732739,0,225.8574645,0,0,92.18836913,458.0585884,167.322982,267.2142546,0,469.0288549,58.98443187,136.1429251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.6092685,352.6795825,0,0,0,0,0,0,0,124.1355141,0,391.2725555,367.2361799,919.5454646,0,653.6894432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.08991,0,0,0,226.7651679,200.7965871,0,0,0,0,0,0,0,0,0,0,0,0,0,584.6320109,0,121.9293712,113.2309073,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Oscillatoriophycideae, o__Chroococcales, f__Cyanobacteriaceae, g__Cyanobacterium, s__\
OTU_22475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.387049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7056726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.2872603,0,835.7313428,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Pseudanabaenales, f__Pseudanabaenaceae, g__, s__\
OTU_15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.0346451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.1061463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.3248054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Prochlorococcus, s__\
OTU_30103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.4170525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3614653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5879815,0,0,0,0,0,0,0,0,0,0,0,238.5457631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_25789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.5467432,0,0,0,0,0,0,0,0,0,138.1311785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.1061463,0,0,0,477.0915261,0,0,0,0,0,167.3226643,0,205.3402294,0,0,0,0,0,206.6624027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.3637916,0,0,0,0,215.7997218,0,401.5931742,0,0,0,0,0,0,0,0,645.177393,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_3533,139.0555862,0,119.2471989,0,0,0,151.0878748,0,0,0,123.8416435,124.4756371,2471.278977,12861.71046,40053.06471,39442.15642,116089.0155,320480.0281,103378.5643,97873.38401,68268.8155,220136.7402,113844.5793,154969.0569,50734.42772,72037.96286,27098.23547,62479.09358,16023.2167,16327.9719,23485.92125,58277.01925,57831.36903,23669.54641,5208.143848,9870.311786,8989.797327,3174.15068,4178.363094,6761.981685,578.3790708,184.3767383,0,334.6459639,178.1428364,215.016674,0,176.9532956,0,0,0,76.19423801,0,0,99.45552133,0,0,233.2746204,137.0066843,1283.291834,5368.46094,3158.59384,15950.5615,1375.488546,541930.6107,20361.18021,20907.01243,240541.8333,223551.5071,43853.58575,58842.29909,396940.1497,56166.16763,76738.16173,94517.91952,156653.7392,55194.35466,110934.9264,114472.5687,117454.6112,24706.71086,47992.74587,19329.95919,177896.4633,17751.37851,132470.6001,10955.63155,27175.47731,7487.727355,33553.05779,980.5341647,2096.08076,1566.671173,584.2499397,0,0,90.64400838,0,0,0,0,90.40464279,94.33103623,0,67.51878969,111.7125561,0,114.0119838,0,0,0,0,0,0,0,644.9253106,0,676.3983938,3476.539691,14117.71447,16580.43959,26501.1794,31609.13748,22602.0773,17781.65533,32738.51119,32954.22203,158181.1961,20068.71736,125096.2738,51074.8219,40517.1208,98546.82238,105770.0651,83546.54845,90299.49941,83546.04521,51053.96393,83442.94283,10297.98196,45025.21992,9109.396239,5871.606987,1403.116826,14207.43283,853.5055987,0,199.3967022,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_12,0,0,0,0,0,0,0,0,0,0,0,0,0,209.1335034,1224.329489,653.0158348,2825.175156,7880.656428,1428.373945,1348.118237,2359.521273,3133.619078,2351.351036,3648.589939,1350.916714,484.5602883,1237.990453,1644.186673,1105.049428,548.8393917,0,1425.253188,1756.90235,483.0519676,0,0,199.7732739,218.9069435,112.9287323,164.9263826,0,92.18836913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.5283631,0,535.2537415,0,21402.42782,773.209375,172.7852267,6802.653658,9198.298603,1721.734314,788.7707653,10973.1051,2646.573344,1294.378632,2175.098566,5628.278054,1939.737704,2677.162628,2642.945309,3080.103442,0,1741.672229,309.279347,4242.36399,124.1355141,2893.273638,652.1209258,1101.70854,262.7272756,1693.044201,0,123.2988683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.6539691,0,296.0792784,344.1711611,1053.637916,721.3428927,654.5394599,737.3538555,1264.228467,2157.997218,1020.443256,3011.948806,1630.047507,675.2853466,3690.892224,2570.113731,1825.045961,2803.088673,1239.555567,2941.380638,1720.473048,475.2914753,389.8287439,256.602711,510.5745206,116.9264022,626.7985071,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_27768,0,0,0,0,0,0,0,0,0,0,0,0,0,209.1335034,174.9042127,130.603167,0,1414.476795,0,269.6236474,0,0,195.9459196,0,0,0,0,182.6874081,0,0,200.7343697,475.084396,439.2255876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.820032,128.8682292,345.5704534,544.2122926,1149.787325,0,0,2146.911868,0,184.9112331,0,187.6092685,0,167.3226643,330.3681637,0,159.3981346,580.5574098,618.558694,1131.297064,0,206.6624027,0,0,0,0,0,123.2988683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.01981959,0,105.3637916,120.2238154,218.17982,0,168.5637956,0,0,0,271.6745846,506.46401,369.0892224,790.804225,0,600.6618586,247.9111134,0,645.177393,0,389.8287439,0,0,0,0,121.9293712,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_13345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.9042127,391.8095009,128.4170525,404.1362271,357.0934863,1078.49459,157.3014182,0,195.9459196,0,0,0,0,182.6874081,138.1311785,0,0,316.7229307,292.8170584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0066843,0,0,0,0,0,1849.592528,257.7364583,0,544.2122926,492.7659966,202.5569781,315.5083061,238.5457631,147.0318524,0,0,562.8278054,529.0193738,0,165.1840818,205.3402294,318.7962692,774.0765464,463.9190205,282.824266,124.1355141,826.6496108,130.4241852,122.41206,0,307.8262183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3428588,0,688.3423222,210.7275832,0,0,442.4123133,84.28189779,1078.998609,0,602.3897613,135.8372923,0,369.0892224,593.1031688,202.7828846,200.2206195,247.9111134,420.197234,430.118262,0,389.8287439,128.3013555,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_41,69.52779308,0,0,0,0,0,0,0,0,0,0,0,290.7387032,0,349.8084254,783.6190018,1541.00463,5253.770952,6427.682754,38556.18158,35707.42193,34273.95867,71912.1525,42054.79982,25967.62129,14052.24836,25997.79951,14432.30524,27211.84216,9055.849963,3412.484285,6334.458614,15372.89557,2254.242515,2367.338113,3857.363227,3895.578842,11602.068,5533.507881,5772.42339,2418.676114,2581.274336,2290.292942,836.6149099,801.6427639,322.525011,469.0288549,235.9377275,136.1429251,226.7743941,420.6768179,0,646.1570621,123.857857,99.45552133,569.9959035,0,0,1096.053474,712.9399075,700.2340357,2021.500058,1391.659728,809.1109091,1849.592528,4896.992708,2246.207947,17142.68722,12319.14992,3848.582584,14040.11962,45800.78651,35140.61273,29215.97483,70789.57153,40523.60199,26098.28911,36643.66347,54345.56292,24640.82753,25981.89594,4837.978415,19639.23853,18666.40156,21475.44393,17979.62903,26736.95796,4651.658279,17077.27291,12159.13562,2042.77951,616.4943413,4047.233863,1071.124889,892.4337349,449.1976492,362.5760335,313.4362251,377.8623025,61.88994826,190.1879047,271.2139284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.4809536,385.0285765,4515.208995,2753.369289,8113.011954,18153.79613,34690.59137,8995.717037,31521.42977,11653.18498,45579.79875,12248.59181,21054.7803,12323.95758,52041.58036,22735.62147,15817.065,19221.17948,23055.73354,19118.97415,19140.26266,9505.829506,14813.49227,29637.61312,59481.93165,13095.75704,12327.03731,9266.632214,1585.232703,3389.743938,1802.306824,542.4374929,588.8129447,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_10197,0,105.0346926,0,0,0,0,0,0,0,0,371.5249304,0,0,0,0,0,513.6682101,404.1362271,1071.280459,4583.602006,5820.152473,6071.386964,11168.91742,4608.745186,2851.935286,1130.640673,4814.407317,1644.186673,3038.885926,548.8393917,0,1108.530257,2342.536467,322.0346451,189.387049,907.6148769,99.88663696,1039.807982,790.5011259,989.5582954,473.2192397,368.7534765,458.0585884,0,89.07141821,107.508337,58.62860686,58.98443187,0,0,0,0,0,0,0,0,0,0,274.0133685,427.7639445,116.7056726,505.3750145,107.0507483,161.8221818,792.682512,515.4729167,518.3556801,1904.743024,1806.808654,911.5064014,2839.574755,5486.55255,7939.720031,3328.402196,16214.37113,9568.072692,2645.096869,7194.874563,9085.124501,4517.485048,3825.55523,387.0382732,3865.991837,1696.945596,2730.981309,3306.598443,2999.756259,734.4723599,2758.636394,1385.217982,81.71118039,123.2988683,783.3355863,0,99.15930388,64.17109274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0995985,0,128.3428588,888.2378351,229.4474407,1475.093083,3486.490648,11127.17082,1032.295398,12473.72087,1510.598053,9637.519636,2811.152219,2716.745846,1688.213367,10334.49823,4349.423238,3041.743269,3003.309293,2231.20002,3151.479255,3225.886965,2059.596393,1754.229347,3079.232532,6382.181507,2104.675239,1880.395521,1341.223084,113.2309073,199.3967022,112.6441765,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_18341,0,105.0346926,0,0,0,0,453.2636244,96.48820634,0,93.63489783,0,0,0,104.5667517,174.9042127,522.4126678,513.6682101,202.0681135,357.0934863,808.8709422,786.507091,1958.511924,8229.728624,0,0,0,0,0,0,0,0,0,0,0,0,226.9037192,0,54.72673587,0,0,0,184.3767383,458.0585884,167.322982,267.2142546,107.508337,644.9146754,0,0,75.5914647,0,76.19423801,0,61.92892848,0,0,0,116.6373102,0,142.5879815,0,252.6875072,214.1014966,242.7332727,0,902.0776042,518.3556801,816.3184389,657.0213288,1519.177336,946.5249183,954.1830523,147.0318524,369.8224662,2966.0435,187.6092685,176.3397913,0,165.1840818,205.3402294,1115.786942,193.5191366,154.6396735,0,0,206.6624027,0,244.82412,262.7272756,153.9131091,0,123.2988683,0,0,0,0,0,0,0,61.88994826,0,180.8092856,94.33103623,125.5955625,0,111.7125561,114.9332038,228.0239676,131.9289519,0,164.3905014,0,121.7993391,125.4877141,167.6090961,0,0,0,173.8269845,1026.742871,1554.416211,114.7237204,1475.093083,1322.46197,3054.517479,294.9415422,2275.61124,215.7997218,907.0606716,401.5931742,407.5118769,0,0,0,405.5657692,600.6618586,495.8222268,210.098617,430.118262,0,584.7431158,513.2054219,510.5745206,233.8528044,626.7985071,243.8587425,0,99.69835112,0,180.8124976,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4085292,644.0692901,0,226.9037192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.227504,128.8682292,0,0,0,101.278489,0,0,147.0318524,0,0,0,352.6795825,0,0,410.6804589,0,0,463.9190205,565.648532,0,206.6624027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7965871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_5562,0,0,0,0,0,0,0,0,0,0,495.3665738,0,0,209.1335034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.508337,58.62860686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.227504,0,0,0,0,0,0,477.0915261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.88994826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8269845,128.3428588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.9143719,0,0,0,0,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
OTU_4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3014182,587.5535771,195.9459196,384.0620988,0,484.5602883,275.1089896,548.0622244,0,0,802.9374787,158.3614653,439.2255876,644.0692901,378.774098,226.9037192,99.88663696,109.4534717,338.7861968,1319.411061,52.57991552,0,0,167.322982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.3437536,107.0507483,0,1849.592528,0,0,1088.424585,2135.319319,0,473.2624592,10496.01357,147.0318524,0,0,0,529.0193738,167.3226643,495.5522455,1642.721836,0,0,154.6396735,565.648532,0,1653.299222,0,244.82412,131.3636378,923.4786549,0,0,130.555931,97.37498995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.7275832,0,0,0,0,0,0,602.3897613,0,0,0,1186.206338,202.7828846,400.4412391,743.7333402,840.3944679,1720.473048,158.4304918,1949.143719,256.602711,0,0,1671.462686,0,0,0,0,0,0,k__Bacteria, p__Cyanobacteria, c__Synechococcophycideae, o__Synechococcales, f__Synechococcaceae, g__Synechococcus, s__\
