ASV_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
ASV3534,297.679136,135.0441353,107.1800053,0,0,56.65276574,507.0536235,130.2531103,0,104.1048409,199.2805012,525.7081005,227.0336813,0,0,0,196.1747648,1192.800732,513.0643421,562.9320292,286.1945548,1063.249861,678.26057,7397.716553,3288.052869,1730.145403,396.8920528,413.8368182,436.0458313,3787.975855,736.4673382,1897.087697,1679.888042,2511.113302,840.5617825,2395.605849,362.3220224,1189.699692,231.5703133,392.9480348,140.9569474,1264.13747,1107.473052,336.3950039,445.3912371,1360.13816,537.0775572,1697.066197,877.1664145,813.593645,73.86561087,228.1507188,79.90448035,1235.305068,1033.0758,932.4128949,693.4195381,868.0839029,932.5562414,1261.38909,608.0880616,225.1570045,0,0,0,959.8494379,1246.90346,2329.702001,307.2573134,1024.134257,1283.794403,2692.415863,1178.524123,1192.908886,176.6778572,691.1994338,398.6503271,3538.065051,5328.043547,2225.663248,1196.571266,1168.316885,4725.046375,2388.959194,1217.96081,1517.806574,0,0,148.7782008,1380.929482,0,0,0,646.2329088,1045.245591,899.1294325,835.1682399,152.1027126,0,0,0,1065.298287,826.9170756,665.5518232,394.5502964,848.3837869,686.4192261,1728.871953,840.1065831,793.1605339,314.6515393,209.8913729,0,661.0180485,1541.437399,307.2961131,0,261.8816095,0,1021.039039,0,461.9673712,217.4940906,184.8370329,0,587.0460242,454.2248638,988.5504218,3280.254725,987.9443985,671.5060142,1601.577601,4290.369468,1153.832146,0,289.793756,0,633.6366114,0,0,0,329.3118925,688.1769424,0,0,0,272.6987575,133.086496,270.3996747,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9498764,0,0,477.1202928,256.532171,0,858.5836644,759.4641862,1186.955997,55.20683995,0,0,0,82.76736364,0,0,0,0,0,0,0,1330.892139,2898.576179,1529.613889,1389.42188,392.9480348,352.3923684,252.8274939,369.1576841,0,0,0,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5785022,0,238.2758663,0,0,0,0,614.5146269,341.3780856,1711.725871,336.5519828,3535.572369,2147.235996,7420.470003,3225.597358,2591.227126,1769.032526,3805.745391,1907.711356,3931.591301,1168.316885,3543.784781,2388.959194,2232.928152,505.9355248,1746.102304,1784.187895,1934.11661,1035.697112,0,945.6373454,468.9918406,0,0,0,0,0,214.2389476,0,0,0,0,0,0,0,0,265.9803004,0,0,0,209.8913729,0,0,192.6796748,0,0,0,318.0814614,113.4487822,849.7210754,461.9673712,434.9881811,3511.903625,5952.102692,2348.184097,5166.807826,4283.718495,3569.688966,4445.749793,2462.188719,800.7888006,158.9025729,0,12891.18781,9563.193948,15159.99115,20276.37156,7489.632323,6269.445667,7111.034428,6915.549742,9290.388723,2582.646836,4561.884764,888.1850499,272.6987575,133.086496,270.3996747,639.8789035,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3460,1116.29676,1147.87515,267.9500131,88.86259106,0,56.65276574,887.3438411,1237.404548,901.7318394,364.3669431,398.5610024,210.2832402,454.0673626,150.3573544,0,496.5749775,0,1431.360878,2821.853881,844.3980439,1717.167329,1367.035535,1356.52114,165.6205199,102.7516522,0,0,82.76736364,0,111.4110546,0,0,0,0,0,2927.962705,362.3220224,424.892747,115.7851567,0,246.6746579,1264.13747,3137.840315,672.7900078,445.3912371,1190.12089,429.6620458,0,39.87120066,271.1978817,0,0,0,0,0,233.1032237,0,0,133.2223202,1892.083635,1216.176123,225.1570045,0,238.2758663,916.1143321,0,7481.420761,3660.960287,1536.286567,1706.890428,3423.451742,2692.415863,3771.277194,2624.39955,176.6778572,1151.999056,597.9754906,3095.80692,9133.788938,2861.567033,3247.836292,1752.475328,4725.046375,1592.639463,2029.934684,0,436.525576,594.7292982,0,345.2323706,418.8870331,0,0,646.2329088,522.6227953,760.8018275,1043.9603,304.2054252,0,0,0,1171.828116,3307.668302,2129.765834,394.5502964,1484.671627,1887.652872,3590.734056,3640.46186,317.2642135,314.6515393,419.7827457,573.9185112,1101.696748,2119.476423,921.8883394,1223.163383,1571.289657,2544.651691,4651.400068,708.1008962,1847.869485,217.4940906,369.6740657,626.5371255,1174.092048,2555.014859,3954.201687,2122.517763,4445.749793,5483.965783,0,317.8051458,230.7664292,1432.354201,1159.175024,505.3330382,0,0,391.8403542,0,329.3118925,1376.353885,516.5293672,3136.295775,666.1387874,818.0962726,1064.691968,270.3996747,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV329,372.09892,67.52206766,321.5400158,444.3129553,96.03202731,0,63.38170294,130.2531103,338.1494398,52.05242044,597.8415036,105.1416201,681.1010439,300.7147089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.4673382,379.4175393,0,2511.113302,0,0,362.3220224,0,578.9257834,9627.226852,1021.937868,1137.723723,0,740.0690085,816.5506013,4505.457654,644.4930687,339.4132395,0,813.593645,0,0,0,0,0,0,0,1388.934245,532.8892808,1261.38909,5270.096534,788.0495157,4143.986595,0,68708.57491,1919.698876,2493.80692,17971.98687,7681.432836,0,855.8629354,19856.56699,235.7048246,0,0,0,199.3251635,0,0,0,0,0,0,0,0,252.9677624,0,0,0,345.2323706,0,945.6373454,937.9836812,1938.698726,1567.868386,138.327605,208.79206,304.2054252,0,0,226.3650451,0,964.7365882,133.1103646,78.91005928,424.1918935,1544.443259,930.9310514,280.0355277,0,1258.606157,419.7827457,0,881.3573981,192.6796748,4916.73781,815.4422556,4451.987361,5725.466305,340.3463465,0,230.9836856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456.75338,0,5333.275821,658.6237849,344.0884712,0,5987.473753,444.0925249,0,798.518976,540.7993494,0,566.1778241,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV927,0,0,0,0,0,0,0,0,0,0,0,0,227.0336813,150.3573544,370.9498764,2234.587399,6277.592474,7395.364539,2565.32171,1125.864058,572.3891096,1822.714047,2034.78171,4637.374556,3288.052869,4116.552856,793.7841056,827.6736364,436.0458313,1448.343709,5155.271367,4426.537959,3359.776084,12555.56651,1681.123565,6654.460693,362.3220224,169.9570988,0,0,35.23923684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.371444,479.9247189,6234.517301,3660.960287,5837.888955,3413.780856,4707.246145,8750.351554,2828.457895,2385.817773,1590.100715,921.5992451,398.6503271,884.5162628,1776.014516,2225.663248,854.6937611,1752.475328,1575.015458,7963.197314,811.9738736,5059.355248,218.262788,3568.375789,148.7782008,690.4647412,0,0,468.9918406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4487822,283.2403585,461.9673712,1304.964543,1663.533296,1044.228542,3522.276145,454.2248638,4613.235302,385.9123206,4939.721993,895.3413523,3737.014403,1906.830875,3461.496439,3938.974052,869.381268,1515.999115,633.6366114,1728.37669,391.8403542,0,0,0,258.2646836,285.1177978,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae
ASV1471,0,135.0441353,0,0,0,0,0,0,0,0,298.9207518,0,0,601.4294177,0,0,0,715.6804392,256.532171,281.4660146,143.0972774,151.8928372,1695.651425,276.0341998,411.0066087,178.980559,198.4460264,331.0694545,599.5630181,1225.5216,736.4673382,505.8900524,0,837.0377672,0,532.3568554,362.3220224,169.9570988,1273.636723,1375.318122,70.47847369,1516.964964,2768.682631,672.7900078,1261.941838,850.0863499,2363.141252,1527.359578,478.4544079,1084.791527,812.5217196,76.0502396,479.4268821,1482.366082,1033.0758,466.2064474,1386.839076,520.8503418,266.4446404,420.4630301,0,337.7355067,0,1191.379332,0,2399.623595,3740.710381,332.8145716,307.2573134,7510.317884,5991.040548,1009.655948,3064.16272,4533.053768,4593.624288,921.5992451,1594.601308,1326.774394,253.7163594,635.9037852,3418.775045,4089.109099,393.7538646,796.3197314,1623.947747,1264.838812,0,594.7292982,1636.560209,1035.697112,5445.53143,0,1875.967362,1292.465818,0,69.1638025,0,0,642.7168427,966.6771563,452.7300902,532.6491434,275.6390252,332.7759116,473.4603557,424.1918935,343.2096131,132.9901502,0,0,0,209.8913729,0,0,0,0,0,0,954.2443842,794.1414751,1274.581613,923.9347424,1739.952725,369.6740657,2088.457085,587.0460242,794.8935117,988.5504218,2894.342405,987.9443985,783.4236832,2135.436802,953.4154373,1615.365005,716.1771004,579.587512,1515.999115,633.6366114,288.0627816,0,0,0,0,1033.058734,0,1554.323837,1090.79503,1064.691968,270.3996747,319.9394518,2830.889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.873824,2624.16161,1539.193026,1688.796088,1001.680942,7138.96335,2713.04228,2870.755677,650.7604637,8233.105712,119.0676158,2317.486182,1635.171867,8467.240146,6628.206044,3035.340315,3023.798476,2511.113302,0,532.3568554,1086.966067,0,115.7851567,196.4740174,35.23923684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2573134,0,427.9314677,2355.86388,942.8192984,4294.471991,1766.778572,5990.395093,1993.251635,1769.032526,3678.887211,4133.374604,3589.713797,2920.792213,10040.72355,5972.397986,608.9804052,3541.548674,0,1189.458596,297.5564016,2416.626594,837.7740662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.6448284,636.1629228,113.4487822,0,0,0,0,0,0,0,329.5168073,771.8246412,6421.638591,895.3413523,1334.648001,794.5128645,2076.897863,2506.619851,2318.350048,1010.666076,1267.273223,2304.502253,2351.042125,592.5862023,0,0,0,0,0,0,0,270.3996747,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV76,0,67.52206766,214.3600105,0,0,226.611063,380.2902176,130.2531103,563.5823996,468.471784,199.2805012,630.8497206,908.1347251,451.0720633,741.8997527,744.8624662,784.6990592,238.5601464,0,1125.864058,572.3891096,759.4641862,1186.955997,552.0683995,239.753855,0,198.4460264,0,109.0114578,111.4110546,0,0,0,837.0377672,0,0,0,169.9570988,0,0,35.23923684,0,184.5788421,0,0,85.00863499,107.4155114,0,39.87120066,0,0,76.0502396,79.90448035,0,0,0,0,0,0,210.231515,0,0,0,0,0,0,0,0,0,0,0,336.5519828,471.4096492,238.5817773,530.0335717,230.3998113,0,0,634.2908985,0,1025.632513,0,590.6307969,1194.479597,1420.954279,758.9032872,654.788364,0,595.1128032,690.4647412,0,0,468.9918406,0,261.3113977,69.1638025,626.37618,0,214.2389476,161.1128594,226.3650451,106.5298287,275.6390252,199.665547,157.8201186,848.3837869,171.6048065,132.9901502,560.0710554,158.6321068,314.6515393,419.7827457,0,220.3393495,192.6796748,0,0,523.7632189,0,1474.834168,708.1008962,461.9673712,1087.470453,2033.207362,730.9599797,0,681.3372957,1318.067229,385.9123206,987.9443985,447.6706761,533.8592004,476.7077187,230.7664292,5013.239703,2028.556292,4042.664305,2534.546445,864.1883449,1567.361417,592.5862023,1646.559462,5161.327068,1291.323418,3991.649169,1998.416362,0,399.259488,1351.998374,959.8183553,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV664,1265.136328,877.7868796,535.9000263,710.9007285,288.0960819,169.9582972,316.9085147,586.1389964,338.1494398,832.838727,199.2805012,3259.390223,908.1347251,1804.288253,1112.849629,1489.724932,2746.446707,1431.360878,513.0643421,562.9320292,858.5836644,1670.82121,1017.390855,110.4136799,102.7516522,178.980559,158.7568211,0,0,111.4110546,0,126.4725131,0,0,0,5057.390126,1449.28809,339.9141976,1273.636723,392.9480348,704.7847369,1137.723723,2953.261473,201.8370023,519.6231099,765.0777149,751.9085801,0,0,0,73.86561087,0,0,247.0610136,0,0,0,0,0,210.231515,608.0880616,112.5785022,207.1993298,714.8275989,0,0,2493.80692,0,0,0,427.9314677,0,0,954.3271091,530.0335717,0,199.3251635,442.2581314,380.5745391,317.9518926,170.9387522,584.1584427,393.7538646,0,1623.947747,1264.838812,873.051152,2973.646491,595.1128032,690.4647412,0,945.6373454,468.9918406,0,1045.245591,899.1294325,417.58412,760.5135629,1713.911581,483.3385782,452.7300902,106.5298287,0,0,236.7301778,212.0959467,171.6048065,1063.921202,560.0710554,317.2642135,0,0,0,0,192.6796748,307.2961131,407.7211278,0,318.0814614,567.2439108,708.1008962,692.9510568,3044.917268,3142.229559,4490.182733,2641.707109,2725.349183,0,1736.605443,2963.833196,335.7530071,266.9296002,0,0,2864.708402,1159.175024,1515.999115,633.6366114,3168.690598,783.6807084,2962.931012,3293.118925,688.1769424,2840.91152,1425.588989,1998.416362,1908.891303,665.43248,811.1990242,2239.576162,566.1778241,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae
ASV30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.532171,0,0,303.7856745,169.5651425,276.0341998,68.50110144,119.3203726,39.68920528,165.5347273,0,0,736.4673382,1517.670157,3695.753692,15066.67981,3362.24713,4791.211699,0,84.9785494,115.7851567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.6960205,0,0,0,0,0,0,332.8145716,0,682.7561712,427.9314677,1346.207931,235.7048246,4294.471991,883.3892861,230.3998113,199.3251635,884.5162628,888.0072579,953.8556778,2905.958788,10514.85197,3346.907849,34241.74845,811.9738736,8600.903922,436.525576,3568.375789,0,0,837.7740662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4487822,283.2403585,692.9510568,0,184.8370329,313.2685627,0,56.77810798,659.0336146,96.47808015,1975.888797,1119.17669,1868.507202,476.7077187,2307.664292,4655.151152,579.587512,1515.999115,633.6366114,864.1883449,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192.800732,256.532171,1407.330073,572.3891096,607.571349,339.130285,2042.653078,1438.52313,596.6018632,476.2704634,413.8368182,926.5973916,1114.110546,2209.402015,3414.757854,1343.910434,837.0377672,0,798.5352831,1811.610112,679.8283952,1273.636723,392.9480348,880.9809211,1390.551217,2030.367263,336.3950039,74.23187285,85.00863499,161.1232672,339.4132395,199.3560033,1084.791527,1329.580996,684.4521564,799.0448035,1235.305068,0,0,693.4195381,0,266.4446404,0,405.3920411,0,414.3986595,476.5517326,1526.85722,1439.774157,0,3328.145716,6452.403582,1024.134257,3851.383209,7740.695605,3299.867544,1908.654218,10070.63786,4147.196603,2192.576799,1105.645329,3552.029032,1907.711356,3760.652549,1752.475328,1378.138526,796.3197314,1623.947747,2023.742099,873.051152,1189.458596,1041.447406,1726.161853,2094.435165,945.6373454,0,1292.465818,783.934193,345.8190125,208.79206,152.1027126,428.4778952,644.4514375,905.4601803,106.5298287,275.6390252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.6201792,1154.918428,1304.964543,184.8370329,522.1142712,880.5690363,794.8935117,0,1157.736962,987.9443985,559.5883452,1334.648001,1430.123156,461.5328585,716.1771004,289.793756,505.3330382,3801.819668,6049.318414,2742.882479,1777.758607,329.3118925,1720.442356,516.5293672,4847.002562,444.0925249,818.0962726,1330.86496,270.3996747,959.8183553,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV3584,74.419784,67.52206766,53.59000263,0,0,0,0,0,112.7164799,0,298.9207518,0,3405.505219,2255.360316,3709.498764,2234.587399,5296.71865,10258.0863,9748.2225,3377.592175,3291.23738,10176.8201,5256.519417,220.8273598,137.0022029,59.66018632,0,0,0,111.4110546,736.4673382,252.9450262,0,0,0,4258.854843,2173.932134,169.9570988,578.9257834,589.4220521,35.23923684,0,0,67.27900078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.5979893,0,1221.485776,0,3740.710381,2329.702001,2150.801194,1024.134257,2139.657339,12788.97535,2121.343421,2624.39955,176.6778572,460.7996225,199.3251635,221.1290657,1014.865438,953.8556778,854.6937611,4089.109099,787.5077291,14333.75517,405.9869368,4806.387486,873.051152,5352.563684,148.7782008,3452.323706,0,945.6373454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722.770772,2407.543047,1847.869485,1304.964543,554.5110986,939.8056882,880.5690363,738.1154037,2306.617651,192.9561603,3951.777594,1007.259021,266.9296002,0,230.7664292,6803.682454,2897.93756,10106.66076,5069.092891,8641.883449,5485.764959,16592.41367,5268.990279,3440.884712,1549.588102,3706.531371,444.0925249,0,0,270.3996747,0,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV376,74.419784,135.0441353,107.1800053,266.5877732,960.3202731,849.7914862,3485.993661,2214.302875,1014.448319,3435.459749,1693.88426,1787.407542,2043.303132,300.7147089,1854.749382,248.2874887,392.3495296,3101.281903,256.532171,281.4660146,143.0972774,911.3570235,339.130285,772.8957593,239.753855,536.9416769,436.5812581,496.6041818,545.0572891,1448.343709,0,0,671.9552168,0,1681.123565,266.1784277,362.3220224,169.9570988,0,0,35.23923684,0,0,0,0,85.00863499,107.4155114,0,119.613602,542.3957634,0,0,479.4268821,0,0,233.1032237,0,1388.934245,1465.445522,840.9260602,405.3920411,112.5785022,1657.594638,1429.655198,916.1143321,2399.623595,0,0,307.2573134,0,2139.657339,0,1178.524123,715.7453319,1060.067143,1843.19849,996.6258177,663.3871971,2029.730875,953.8556778,1538.44877,1168.316885,1575.015458,0,0,0,0,594.7292982,148.7782008,0,0,0,468.9918406,0,0,69.1638025,208.79206,456.3081378,214.2389476,322.2257188,679.0951352,1597.94743,413.4585378,66.55518232,473.4603557,1484.671627,1544.443259,930.9310514,840.1065831,475.8963203,1887.909236,1679.130983,956.530852,1542.375447,4046.273171,1229.184453,4077.211278,5237.632189,8588.199458,680.6926929,566.480717,461.9673712,217.4940906,369.6740657,104.4228542,0,567.7810798,0,385.9123206,2469.860996,447.6706761,1067.718401,1906.830875,0,358.0885502,579.587512,0,0,576.1255633,0,0,0,0,0,855.3533933,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV2537,74.419784,0,0,88.86259106,0,56.65276574,63.38170294,0,0,0,0,0,227.0336813,150.3573544,0,248.2874887,0,715.6804392,0,0,143.0972774,0,508.6954275,1104.136799,787.7626666,2207.426894,1746.325032,1655.347273,599.5630181,1114.110546,0,632.3625656,2351.843259,4185.188836,2521.685347,1330.892139,362.3220224,849.785494,1736.77735,2357.688209,1867.679553,4677.308638,3137.840315,336.3950039,1410.405584,1190.12089,859.3240916,848.5330987,279.0984046,542.3957634,295.4624435,152.1004792,159.8089607,247.0610136,0,0,0,694.4671223,399.6669606,0,202.6960205,337.7355067,414.3986595,0,0,1919.698876,2493.80692,0,0,682.7561712,0,336.5519828,1178.524123,477.1635546,176.6778572,460.7996225,1993.251635,442.2581314,1395.439977,317.9518926,512.8162567,0,787.5077291,0,1217.96081,758.9032872,2400.890668,1189.458596,148.7782008,345.2323706,837.7740662,945.6373454,468.9918406,1292.465818,783.934193,968.293235,417.58412,1064.718988,642.7168427,644.4514375,1584.555316,319.5894861,275.6390252,199.665547,157.8201186,424.1918935,0,265.9803004,560.0710554,634.5284271,314.6515393,419.7827457,191.3061704,0,0,0,407.7211278,785.6448284,636.1629228,340.3463465,141.6201792,461.9673712,434.9881811,1293.85923,3132.685627,2054.661085,1533.008915,659.0336146,2315.473924,493.9721993,1007.259021,2402.366402,1430.123156,1384.598575,0,289.793756,505.3330382,0,288.0627816,1175.521063,0,987.9356774,344.0884712,0,570.2355955,444.0925249,1090.79503,665.43248,540.7993494,639.8789035,566.1778241,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV276,0,0,53.59000263,0,0,0,0,65.12655516,0,52.05242044,99.6402506,0,454.0673626,300.7147089,0,744.8624662,980.873824,1431.360878,2821.853881,1688.796088,1144.778219,1215.142698,1186.955997,110.4136799,68.50110144,59.66018632,0,82.76736364,0,111.4110546,0,126.4725131,0,0,0,1597.070566,1449.28809,169.9570988,2431.48829,5697.746504,458.110079,1390.551217,184.5788421,941.9060109,296.9274914,170.01727,53.70775572,0,0,0,0,0,0,0,0,0,0,0,0,210.231515,810.7840821,112.5785022,0,476.5517326,0,1919.698876,2493.80692,998.4437148,3072.573134,1024.134257,3423.451742,4711.72776,1649.933772,2147.235996,7950.503575,2073.598301,1395.276145,1547.90346,1649.156336,2861.567033,1538.44877,1168.316885,590.6307969,796.3197314,1623.947747,1517.806574,873.051152,4163.105087,595.1128032,2416.626594,0,945.6373454,0,646.2329088,0,69.1638025,417.58412,152.1027126,0,322.2257188,0,106.5298287,275.6390252,66.55518232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8975643,283.2403585,3695.73897,2174.940906,2957.392526,3445.95419,3228.753133,2327.902427,659.0336146,2604.908164,4445.749793,2350.27105,0,0,0,4297.062602,2897.93756,8085.328611,5702.729502,10082.19736,3918.403542,5925.862023,3951.742709,2752.70777,4132.234938,6557.709348,2664.55515,1363.493788,133.086496,0,639.8789035,849.2667362,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9498764,496.5749775,196.1747648,1669.921025,1282.660855,281.4660146,858.5836644,1518.928372,1695.651425,2208.273598,1370.022029,954.5629811,1031.919337,1075.975727,2398.252072,1893.987927,0,505.8900524,1007.932825,1674.075534,840.5617825,798.5352831,0,84.9785494,1736.77735,5501.272487,458.110079,1390.551217,184.5788421,807.3480093,148.4637457,255.025905,214.8310229,0,79.74240132,0,73.86561087,0,319.6179214,494.1220272,0,0,0,0,133.2223202,0,0,0,0,238.2758663,916.1143321,1439.774157,0,665.6291432,3687.087761,0,1283.794403,5048.279742,2828.457895,954.3271091,9540.60429,3455.997169,1993.251635,1769.032526,1649.156336,1271.80757,1538.44877,0,1968.769323,398.1598657,1623.947747,2276.709862,873.051152,3568.375789,1339.003807,0,0,0,937.9836812,0,0,69.1638025,0,0,0,0,226.3650451,0,137.8195126,66.55518232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.918428,652.4822717,924.1851643,417.691417,0,1022.005944,988.5504218,4052.079366,1481.916598,1231.094359,2936.225602,2383.538593,1615.365005,0,289.793756,2021.332153,1900.909834,4032.878943,783.6807084,1185.172405,329.3118925,2064.530827,1033.058734,1710.706787,0,272.6987575,665.43248,0,0,283.0889121,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV263,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3573544,0,0,1961.747648,3578.402196,2565.32171,3096.126161,2003.361884,14429.81954,6273.910272,220.8273598,0,238.6407453,39.68920528,82.76736364,109.0114578,0,2209.402015,0,0,0,0,3992.676416,1086.966067,84.9785494,115.7851567,392.9480348,35.23923684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1993298,0,0,0,0,0,614.5146269,341.3780856,2567.588806,1682.759914,1178.524123,4771.635546,2473.490001,4147.196603,797.3006542,1326.774394,2917.738133,4451.326496,4786.285062,8178.218198,5118.800239,5176.078254,405.9869368,1011.87105,0,594.7292982,148.7782008,690.4647412,0,0,0,646.2329088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.0814614,113.4487822,283.2403585,230.9836856,652.4822717,369.6740657,0,880.5690363,56.77810798,1318.067229,1447.171202,28650.38756,1902.600374,0,0,0,16113.98476,12461.13151,15159.99115,10771.82239,8065.757886,391.8403542,6518.448226,329.3118925,1032.265414,0,570.2355955,222.0462625,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
ASV668,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3573544,0,0,784.6990592,477.1202928,1539.193026,10977.17457,7441.058425,6531.392001,17465.20968,276.0341998,137.0022029,0,79.37841056,82.76736364,109.0114578,111.4110546,0,0,335.9776084,0,0,1064.713711,362.3220224,254.9356482,578.9257834,196.4740174,70.47847369,126.413747,184.5788421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.9247189,1246.90346,998.4437148,1229.029254,0,1283.794403,2692.415863,1885.638597,1670.072441,3003.523573,921.5992451,199.3251635,442.2581314,1141.723617,1907.711356,2051.265027,0,590.6307969,1592.639463,2841.908557,1517.806574,1746.102304,0,1041.447406,1035.697112,0,0,0,646.2329088,0,138.327605,0,0,214.2389476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274.581613,923.9347424,1087.470453,2402.881427,2297.302793,880.5690363,2838.905399,659.0336146,2508.430084,987.9443985,1231.094359,0,0,230.7664292,2148.531301,3187.731316,10106.66076,7603.639336,2880.627816,1567.361417,4148.103416,6915.549742,8602.21178,2582.646836,1995.824584,1998.416362,0,266.172992,270.3996747,319.9394518,0,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
